anime_id,name,genre,type,episodes,rating,members
3485,"Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi",2178,5,26,7.37,14240
32740,"Girls und Panzer der Film: Arisu War!",3113,5,1,7.36,6548
11077,"Hellsing: The Dawn",1009,5,3,7.37,40548
31326,"High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video",1833,5,6,7.37,18288
13357,"High School DxD Specials",1692,5,6,7.37,75439
10189,"Hunter x Hunter Pilot",364,4,1,7.37,10375
19619,"Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!",2833,5,1,7.37,555
15735,"Jormungand: Perfect Order - First Stage Soushuuhen",361,5,1,7.37,6522
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",1677,1,1,7.37,1577
21863,"Mangaka-san to Assistant-san to The Animation",1885,6,12,7.37,108642
24475,"Mangaka-san to Assistant-san to The Animation Specials",1885,5,6,7.37,21564
2734,"Mazinkaiser: Shitou! Ankoku Dai Shogun",1053,4,1,7.37,2216
1969,"Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars",2610,1,1,7.37,5705
8857,"Nichijou: Nichijou no 0-wa",2311,4,1,7.37,37342
2020,"One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou",1319,5,1,7.37,18307
9888,"Shinryaku! Ika Musume Specials",1677,5,2,7.37,14497
4028,"Slayers Revolution",1270,6,13,7.37,23679
1965,"Sola",2704,6,13,7.37,71172
8934,"Star Driver: Kagayaki no Takuto",1087,6,25,7.37,66084
19021,"Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie",1796,1,1,7.37,34272
10321,"Uta no☆Prince-sama♪ Maji Love 1000%",2038,6,13,7.37,105723
31178,"Uta no☆Prince-sama♪ Maji Love Legend Star",2039,6,13,7.37,12757
20359,"Yamada-kun to 7-nin no Majo",2310,3,1,7.37,23937
975,"Yokohama Kaidashi Kikou",3234,4,2,7.37,12389
9332,".hack//Quantum",224,4,3,7.36,26163
1347,"Bubblegum Crisis",1618,4,8,7.36,17268
12293,"Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou",1838,6,13,7.36,151928
3087,"Cencoroll",1160,1,1,7.36,56370
2383,"Cybersix",347,6,13,7.36,3607
1678,"Cyborg 009: The Cyborg Soldier",327,6,52,7.36,14867
17917,"Danball Senki Wars",1016,6,37,7.36,1880
902,"Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu",1316,1,1,7.36,51083
23539,"Gudetama",2105,6,-1,7.36,2348
16700,"Higurashi no Naku Koro ni Kaku: Outbreak",2995,4,1,7.36,33381
14765,"Ixion Saga DT",483,6,25,7.36,52569
16035,"Karneval (TV)",924,6,13,7.36,108174
31780,"Kimi no Kokoro wa Kagayaiteru kai?",3116,2,1,7.35,2762
15379,"Kotoura-san",1788,6,12,7.36,123691
32871,"Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou",2348,1,1,7.38,5492
3577,"Kyouran Kazoku Nikki",2317,6,26,7.36,20883
1013,"Le Chevalier D&#039;Eon",2957,6,24,7.36,33035
190,"Love Hina Again",1723,4,3,7.36,61154
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;",2703,5,1,7.36,28222
1609,"Mai-Otome Zwei",1022,4,4,7.36,14615
4056,"Masuda Kousuke Gekijou Gag Manga Biyori 3",1677,6,12,7.36,1615
8424,"MM!",1881,6,12,7.36,129672
94,"Mobile Suit Gundam Seed Destiny",774,6,50,7.36,65896
13585,"Natsuyuki Rendezvous",2578,6,11,7.36,40958
16143,"One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou",1319,5,1,7.36,5914
31918,"Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen",2235,5,4,7.36,11400
9893,"Suite Precure♪",903,6,48,7.36,7314
16868,"Sukitte Ii na yo.: Dareka ga",3196,4,1,7.36,27802
6758,"Tatakau Shisho: The Book of Bantorra",928,6,27,7.36,35520
415,"Tonari no Yamada-kun",2350,1,1,7.36,16442
7,"Witch Hunter Robin",766,6,26,7.36,64905
976,"Yokohama Kaidashi Kikou: Quiet Country Cafe",3234,4,2,7.36,7609
7745,"Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?",649,4,1,7.36,4277
30870,"Ajin Part 3: Shougeki",998,1,1,7.36,9638
17901,"All Alone With You",2841,2,1,7.35,7612
9925,"Amagami SS: Tachibana Miya-hen - Imouto",3218,5,1,7.35,31019
30206,"Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!",1677,5,1,7.35,30342
2116,"Captain Tsubasa",1185,6,128,7.35,36623
1723,"Clannad Movie",2488,1,1,7.35,99506
61,"D.N.Angel",493,6,26,7.35,126914
31163,"Dimension W",1161,6,12,7.36,130028
3230,"Druaga no Tou: The Aegis of Uruk",1270,6,12,7.35,69683
2484,"Gear Fighter Dendoh",325,6,38,7.35,1548
19951,"Hunter x Hunter Movie: The Last Mission",364,1,1,7.35,37633
3418,"Jungle no Ouja Taa-chan",603,6,50,7.35,801
2544,"Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone",1464,6,50,7.35,1794
3229,"Kimi ga Aruji de Shitsuji ga Ore de",1866,6,13,7.35,66236
3245,"Kindaichi Shounen no Jikenbo Specials",3172,5,2,7.35,1194
3272,"Kinnikuman",1393,6,137,7.35,3623
1516,"Kirarin☆Revolution",1804,6,153,7.35,14932
32245,"Kuromukuro",1090,6,26,7.35,46323
11777,"Lupin III: Chi no Kokuin - Eien no Mermaid",130,5,1,7.35,3069
1967,"Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars",2610,1,1,7.35,6326
3467,"Nogizaka Haruka no Himitsu",2248,6,12,7.35,80820
16468,"One Piece: Glorious Island",85,5,2,7.35,12922
2385,"One Piece: Jango no Dance Carnival",2018,1,1,7.35,22157
195,"Onegai☆Teacher",1789,6,12,7.35,99558
3887,"Ookiku Furikabutte Special",2745,5,1,7.35,8478
30714,"Owari no Seraph: Owaranai Seraph",2245,5,9,7.35,22823
13073,"Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus",3251,5,2,7.35,2978
21073,"Puchimas!!: Petit Petit iDOLM@STER",2350,3,74,7.35,5359
25647,"Sabagebu! Specials",593,5,6,7.35,9065
13055,"Sankarea OVA",1886,4,2,7.35,51997
24029,"Shijou Saikyou no Deshi Kenichi Specials",568,5,4,7.35,4258
28621,"Subete ga F ni Naru: The Perfect Insider",3151,6,11,7.35,81230
9241,"Super Robot Taisen OG: The Inspector",1096,6,26,7.35,5962
390,"Suzuka",2705,6,26,7.35,64161
21881,"Sword Art Online II",223,6,24,7.35,537892
16417,"Tamako Market",2350,6,12,7.35,128529
2500,"The Cockpit",2962,4,3,7.35,5053
30901,"Utawarerumono: Itsuwari no Kamen",713,6,25,7.35,55851
13677,"Ao no Exorcist Movie Special",2215,5,1,7.34,20543
9120,"Beelzebub: Hirotta Akachan wa Daimaou!?",395,5,1,7.34,21212
8915,"Dantalian no Shoka",980,6,12,7.34,84779
2803,"Densetsu no Yuusha Da Garn",3100,6,46,7.34,1897
6988,"Doraemon Movie 30: Nobita no Ningyo Daikaisen",1291,1,1,7.34,1191
11053,"Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure",1291,1,1,7.34,849
376,"Elfen Lied Special",2443,5,1,7.34,116129
1126,"Figure 17: Tsubasa &amp; Hikaru",3237,6,13,7.34,6860
1524,"Fuujin Monogatari",2495,6,13,7.34,8717
21635,"GJ-bu@",2311,5,1,7.34,18894
5658,"Great Mazinger",1093,6,56,7.34,1917
27945,"Gugure! Kokkuri-san Specials",2284,5,11,7.34,5870
958,"HeatGuy J",323,6,25,7.34,10727
4550,"Hyakko",2311,6,13,7.34,33112
25159,"Inou-Battle wa Nichijou-kei no Naka de",2265,6,12,7.34,144370
3223,"Kiddy Grade: Truth Dawn",1099,1,1,7.34,3174
634,"Koi Kaze",2668,6,13,7.34,41250
33074,"Lupin III (2015) Specials",130,5,2,7.34,1353
1437,"Lupin III: Honoo no Kioku - Tokyo Crisis",118,5,1,7.34,3138
28013,"Macross Δ",1055,6,26,7.34,30308
18391,"Mini Van",2029,6,37,7.34,836
2736,"Mojakou",2015,6,74,7.34,1218
11033,"Natsu-iro Egao de 1, 2, Jump!",3116,2,1,7.34,6939
19653,"Neppuu Kairiku Bushi Road",918,5,1,7.34,19967
9999,"One Piece 3D: Mugiwara Chase",84,1,1,7.34,23772
8171,"One Piece Recap",85,4,1,7.34,10147
2386,"One Piece: Yume no Soccer Ou!",2019,1,1,7.34,23915
107,"Ou Dorobou Jing",1316,6,13,7.34,21920
2847,"Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai",18,1,1,7.34,38238
2361,"Sei Juushi Bismarck",1096,6,51,7.34,2764
28495,"Sidonia no Kishi Movie",1092,1,1,7.34,5472
173,"Tactics",1739,6,25,7.34,27358
1303,"The Animatrix",822,4,9,7.34,42831
3455,"To LOVE-Ru",1869,6,26,7.34,237563
4896,"Umineko no Naku Koro ni",2993,6,26,7.34,126865
883,"Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna",382,1,1,7.34,13775
1901,"11-nin Iru!",196,1,1,7.33,4311
32323,"Aishen Qiaokeli-ing...",2046,3,15,7.33,11936
12669,"Amagami SS+ Plus Specials",3193,5,6,7.33,17764
31754,"Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!",645,5,1,7.33,13993
1205,"Aru Tabibito no Nikki",1511,3,6,7.33,15565
10681,"Blood-C: The Last Dark",1011,1,1,7.33,37925
24469,"Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de",1090,5,2,7.33,14158
24429,"Daze",3116,2,1,7.33,2919
9379,"Denpa Onna to Seishun Otoko",2319,6,12,7.33,149497
2667,"Doraemon Movie 04: Nobita no Kaitei Kiganjou",2780,1,1,7.33,1168
2666,"Doraemon Movie 10: Nobita no Nippon Tanjou",1291,1,1,7.33,1176
2655,"Doraemon Movie 23: Nobita to Robot Kingdom",1291,1,1,7.33,2139
893,"Dragon Ball Movie 4: Saikyou e no Michi",81,1,1,7.33,26104
1299,"Flag",3080,3,13,7.33,10531
29325,"Ghost in the Shell: Arise - Alternative Architecture",3095,6,10,7.33,21805
24231,"Hitsugi no Chaika: Avenging Battle",78,6,10,7.33,91049
15785,"Inazuma Eleven Go vs. Danball Senki W Movie",1017,1,1,7.34,3239
469,"Karin",2262,6,24,7.33,106142
3222,"Kiddy Grade: Maelstrom",1099,1,1,7.33,3189
11313,"Kimi no Iru Machi: Tasogare Kousaten",2684,4,2,7.33,25799
5042,"Kiss x Sis",1871,4,12,7.33,125614
837,"Kyou no 5 no 2",1940,4,4,7.33,22431
1422,"Lupin III: $1 Money Wars",130,5,1,7.33,2950
5084,"Mai Mai Shinko to Sennen no Mahou",1422,1,1,7.33,6491
7261,"Mameshiba",1677,5,24,7.33,3085
5351,"Mobile Suit Gundam 00: Tenshitachi no Kiseki",1090,5,1,7.33,4680
2948,"Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu",3025,1,1,7.33,2108
4879,"Mouryou no Hako",3170,6,13,7.33,36075
1168,"Musekinin Kanchou Tylor OVA",1246,4,10,7.33,5006
20877,"Music S.T.A.R.T!!",3116,2,1,7.33,5729
460,"One Piece Movie 2: Nejimaki-jima no Daibouken",85,1,1,7.33,37792
11019,"Pokemon 3D Adventure: Mew wo Sagase!",1284,1,1,7.33,5765
1846,"Princess Nine: Kisaragi Joshikou Yakyuubu",2705,6,26,7.33,5758
22865,"Rokujouma no Shinryakusha!? (TV)",2052,6,12,7.33,76880
21561,"Ryuugajou Nanana no Maizoukin (TV)",2356,6,11,7.33,101326
5014,"Sango Shou Densetsu: Aoi Umi no Elfie",1644,1,1,7.33,524
3067,"Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi",799,1,1,7.33,1678
3956,"Shakugan no Shana II (Second) Specials",2215,5,3,7.33,34305
100,"Shin Shirayuki-hime Densetsu Prétear",1736,6,13,7.33,37394
5504,"Shinkyoku Soukai Polyphonica Crimson S",2472,6,12,7.33,16720
12191,"Smile Precure!",903,6,48,7.33,10568
1652,"Uchuu Senkan Yamato III",192,6,25,7.33,2568
180,"Vandread",863,6,13,7.33,53360
3269,".hack//G.U. Trilogy",874,1,1,7.32,22537
11375,".hack//The Movie: Sekai no Mukou ni",220,1,1,7.32,11617
13939,"Accel World EX",945,4,2,7.32,61198
10447,"Aquarion Evol",408,6,26,7.32,62753
2920,"Ashita no Joe (Movie)",834,1,1,7.32,1540
15711,"Bakuman.: Deraman.",2306,5,2,7.32,7962
15687,"Chuunibyou demo Koi ga Shitai! Lite",2294,3,6,7.32,60139
1683,"Di Gi Charat Nyo",2015,6,104,7.32,3782
11783,"Dog Days&#039;",237,6,13,7.32,55277
2671,"Doraemon Movie 03: Nobita no Daimakyou",1195,1,1,7.32,1156
2030,"El Cazador de la Bruja",1487,6,26,7.32,31874
2624,"Flanders no Inu, Boku no Patrasche",2525,6,26,7.32,811
1886,"Fushigiboshi no☆Futagohime Gyu!",2154,6,52,7.32,2387
31737,"Gakusen Toshi Asterisk 2nd Season",1843,6,12,7.32,101287
32071,"Gantz:O",712,1,1,7.34,8569
3734,"Glass no Kamen: Sen no Kamen wo Motsu Shoujo",2733,4,3,7.32,1248
2899,"Higurashi no Naku Koro ni Special: Nekogoroshi-hen",2197,5,1,7.32,46415
10507,"Inazuma Eleven Go",3252,6,47,7.32,18480
16774,"Inferno Cop",1137,3,13,7.32,37500
28387,"Joukamachi no Dandelion",2334,6,12,7.32,64307
21563,"Kamigami no Asobi",2789,6,12,7.32,61410
52,"Kidou Tenshi Angelic Layer",1824,6,26,7.32,39758
4195,"Kodomo no Jikan: Ni Gakki",1939,4,3,7.32,20256
6163,"Kuroshitsuji Recap",679,5,1,7.32,20616
6016,"Kyoushoku Soukou Guyver (1989)",1006,4,6,7.32,6090
3247,"Love Hina Final Selection",1867,4,1,7.32,21824
1416,"Lupin III: Dead or Alive",130,1,1,7.32,4296
12637,"Mo Gyutto Love de Sekkinchuu!",3116,2,1,7.32,6713
13093,"Nazo no Kanojo X: Nazo no Natsu Matsuri",2764,4,1,7.32,17967
351,"Ojamajo Doremi Sharp",2154,6,49,7.32,7878
12001,"One Piece 3D: Gekisou! Trap Coaster",84,1,1,7.32,10373
14749,"Ore no Kanojo to Osananajimi ga Shuraba Sugiru",2046,6,13,7.32,156116
9981,"Phi Brain: Kami no Puzzle",944,6,25,7.32,64958
1120,"Pokemon: Mizu no Miyako no Mamorigami Latias to Latios",1221,1,1,7.32,42389
1191,"Saber Marionette J Again",521,4,6,7.32,7289
1124,"Seikai no Danshou: Tanjou",3112,5,1,7.32,5324
6581,"Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!",966,5,1,7.32,9553
866,"Slayers Premium",1302,1,1,7.32,13008
2583,"Soukou Kihei Votoms: The Last Red Shoulder",776,4,1,7.32,1895
32034,"Soukyuu no Fafner: Dead Aggressor - Exodus Special",776,5,1,7.33,472
10232,"Tamayura: Hitotose",1829,6,12,7.32,25760
14835,"The iDOLM@STER Shiny Festa",1770,4,3,7.32,9893
30740,"Young Black Jack",2556,6,12,7.32,42139
18441,"Blood Lad: Wagahai wa Neko de wa Nai",396,4,1,7.31,48728
33929,"Boku no Hero Academia: Jump Festa 2016 Special",633,5,1,7.32,17401
2513,"Detective Conan OVA 03: Conan and Heiji and the Vanished Boy",1378,4,1,7.31,8252
27825,"Dragon Nest: Warriors&#039; Dawn",237,1,1,7.31,1928
3218,"Gensoumaden Saiyuuki OVA",1655,4,2,7.31,3223
1335,"Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi",2178,5,26,7.31,18178
915,"Ginga Densetsu Weed",1502,6,26,7.31,7484
2987,"Ginga Hyouryuu Vifam",326,6,46,7.31,1329
15617,"Jinrui wa Suitai Shimashita Specials",2016,5,6,7.31,11459
3010,"Kaiketsu Zorro",1587,6,52,7.31,5243
16668,"Kakumeiki Valvrave",1103,6,12,7.31,96718
274,"Kiddy Grade",864,6,24,7.31,30766
192,"Love Hina Haru Special: Kimi Sakura Chiru Nakare!!",1385,5,1,7.31,40858
32543,"Lu Shidai 2nd Season",88,3,13,7.31,740
1429,"Lupin III: Nusumareta Lupin",130,5,1,7.31,2694
2818,"Madou King Granzort",491,6,41,7.31,835
333,"Mama wa Shougaku 4 Nensei",1822,6,51,7.31,1711
6262,"Manga Sekai Mukashibanashi",1426,6,127,7.31,591
3437,"Mister Ajikko",2344,6,99,7.31,1828
6999,"Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus",2353,5,2,7.31,4495
1835,"Ryuusei no Rockman",949,6,55,7.31,6670
529,"Saishuu Heiki Kanojo",2676,6,13,7.31,58051
3186,"Sekai Meisaku Douwa: Hakuchou no Mizuumi",2487,1,1,7.31,1705
79,"Shuffle!",1710,6,24,7.31,158772
3594,"Tears to Tiara",237,6,26,7.31,50455
1860,"Tokyo Majin Gakuen Kenpucho: Tou",718,6,14,7.31,43632
201,"Video Girl Ai",1718,4,6,7.31,13970
3322,"Wagaya no Oinari-sama.",1568,6,24,7.31,23132
3043,"Andersen Douwa: Ningyohime",2853,1,1,7.3,2535
2333,"Anime Sanjuushi",1460,6,52,7.3,2102
6901,"Battle Spirits: Shounen Gekiha Dan",950,6,50,7.3,1135
12651,"Danball Senki W",1016,6,58,7.3,2088
2748,"Dash! Kappei",1953,6,65,7.3,2578
6198,"Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files",2202,4,1,7.3,6931
12623,"Egomama",3116,2,1,7.29,1471
3231,"Gunslinger Girl: Il Teatrino",796,6,13,7.3,38498
3298,"Hatenkou Yuugi",1231,6,10,7.3,25885
1774,"HeatGuy J Special",323,5,1,7.3,1675
31500,"High School Fleet",1110,6,12,7.3,38646
1358,"Hokuto no Ken Movie",1645,1,1,7.3,9328
2745,"Jigoku Sensei Nube OVA",393,4,3,7.3,1426
20505,"Kimi to Boku",2742,3,1,7.3,1276
12175,"Koi to Senkyo to Chocolate",2675,6,12,7.3,91552
4903,"Kyou no 5 no 2 (TV)",1940,6,13,7.3,22991
277,"Mahoromatic 2",1717,6,14,7.3,21393
1017,"Majutsushi Orphen",8,6,24,7.3,20105
10397,"Mashiro-iro Symphony: The Color of Lovers",2514,6,12,7.3,77284
16442,"Precure All Stars Movie New Stage 2: Kokoro no Tomodachi",1014,1,1,7.3,1963
1847,"Rec: Yurusarezarumono",1786,5,1,7.3,16654
16051,"Ro-Kyu-Bu! SS",1945,6,12,7.3,21125
34085,"Sakura Nagashi",781,2,1,7.29,2945
31280,"Selector Destructed WIXOSS Movie",2879,1,1,7.3,9447
3000,"Taiho Shichau zo: Full Throttle",616,6,23,7.3,5134
11341,"Tantei Opera Milky Holmes Dai 2 Maku",2212,6,12,7.3,11941
6169,"Tenjou-jin to Akuto-jin Saigo no Tatakai",907,1,1,7.3,5223
178,"Ultra Maniac",2140,6,26,7.3,20062
1920,"Urusei Yatsura Movie 1: Only You",30,1,1,7.3,3818
1932,"Yes! Precure 5",899,6,49,7.3,6390
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",1802,5,1,7.29,19772
30205,"Aoharu x Kikanjuu",646,6,12,7.29,97674
6164,"Aoi Hana",3208,6,11,7.29,43279
1736,"B&#039;T X Neo",363,4,14,7.29,2864
2589,"Black Cat Special",645,5,1,7.29,15333
4071,"Black Jack (TV): Hizouban Specials",1195,5,2,7.29,1707
12079,"Black★Rock Shooter",1116,2,1,7.29,40641
526,"Boku no Chikyuu wo Mamotte",2724,4,6,7.29,7254
21437,"Buddy Complex",1090,6,13,7.29,44006
6460,"Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki",1889,1,1,7.29,1640
5216,"D.C.if: Da Capo if",2509,4,2,7.29,11482
7081,"Danball Senki",1016,6,44,7.29,3682
2123,"Digimon X-Evolution",261,1,1,7.29,12449
2668,"Doraemon Movie 20: Nobita no Uchuu Hyouryuuki",1292,1,1,7.29,1124
1931,"Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi",1997,1,1,7.29,2861
652,"Galaxy Angel Z",2317,6,9,7.29,6616
395,"Gantz 2nd Stage",761,6,13,7.29,87240
1490,"Ginga Tetsudou Monogatari",204,6,26,7.29,5947
8120,"Gotou ni Naritai.",2717,1,1,7.29,1201
5041,"Guin Saga",1511,6,26,7.29,26176
1371,"Hi no Tori",1462,6,13,7.29,4247
1116,"Junkers Come Here",2742,1,1,7.29,2858
26441,"Junketsu no Maria",1970,6,12,7.29,75460
6954,"Kara no Kyoukai: Shuushou",3143,5,1,7.29,45718
1556,"Kikoushi Enma",2394,4,4,7.29,11902
2901,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie",595,1,1,7.29,786
5079,"Kurokami The Animation",1052,6,23,7.29,72750
10456,"Kyoukaisenjou no Horizon",872,6,13,7.29,90977
1413,"Lupin III: Alcatraz Connection",130,5,1,7.29,3242
276,"Mahoromatic: Automatic Maiden",1910,6,12,7.29,36656
352,"Motto! Ojamajo Doremi",1997,6,50,7.29,8760
6023,"Nogizaka Haruka no Himitsu: Purezza",1919,6,12,7.29,45161
2947,"Ojamajo Doremi Sharp Movie",3025,1,1,7.29,2037
2108,"Rockman.EXE Axess",87,6,51,7.29,9025
1362,"Street Fighter II: The Movie",1047,1,1,7.29,15421
1731,"Tales of Symphonia The Animation: Sylvarant-hen",238,4,4,7.29,35730
3593,"Utawarerumono OVA",483,4,3,7.29,13738
16742,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!",2307,6,12,7.29,257925
3692,"Yes! Precure 5 GoGo!",899,6,48,7.29,3619
550,"Yu☆Gi☆Oh!",484,6,27,7.29,89243
8894,"Yume-iro Pâtissière: Mune Kyun Tropical Island!",3043,5,1,7.29,5984
19759,"Ansatsu Kyoushitsu",645,5,1,7.28,35230
1498,"Black Blood Brothers",516,6,12,7.28,68626
30711,"Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e",1054,1,1,7.28,23592
974,"Dead Leaves",1384,1,1,7.28,40717
24031,"Denki-gai no Honya-san",2333,6,12,7.28,61228
2222,"Dr. Slump: Arale-chan",2324,6,243,7.28,5330
14829,"Fate/kaleid liner Prisma☆Illya",490,6,10,7.28,100392
19159,"Genshiken Nidaime OVA",2238,4,1,7.28,8892
1140,"Giniro no Kami no Agito",1443,1,1,7.28,45084
6463,"Hoshi wo Katta Hi",3044,1,1,7.28,2814
20457,"Inari, Konkon, Koi Iroha.",2255,6,10,7.28,65402
34178,"Inazuma Eleven: Outer Code",3259,3,-1,7.28,1072
2542,"Lady Georgie",2550,6,45,7.28,4157
189,"Love Hina",1879,6,24,7.28,156627
1414,"Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori",130,5,1,7.28,3183
24455,"Madan no Ou to Vanadis",1507,6,13,7.28,114612
2834,"Miracle☆Girls",2594,6,51,7.28,2033
4134,"Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den",1677,5,1,7.28,34056
3111,"Nasu: Suitcase no Wataridori",2731,4,1,7.28,1843
14293,"Nerawareta Gakuen",3195,1,1,7.28,44787
613,"Onmyou Taisenki",1568,6,52,7.28,3945
12673,"Papa no Iukoto wo Kikinasai!: Pokkapoka",2285,5,1,7.28,22414
8133,"Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!",903,1,1,7.28,3046
28215,"Saint Seiya: Soul of Gold",262,3,13,7.28,11992
23987,"Sarusuberi: Miss Hokusai",2563,1,1,7.28,7034
1108,"Senkaiden Houshin Engi",1525,6,26,7.28,10449
1080,"Sentou Yousei Yukikaze",794,4,5,7.28,9957
1531,"Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!",1856,4,1,7.28,26234
4382,"Suzumiya Haruhi no Yuuutsu (2009)",2199,6,14,7.28,243448
2747,"Tetsuwan Atom",189,6,193,7.28,5332
12695,"Tight-rope",3211,4,2,7.28,18866
5397,"Usavich III",1677,6,13,7.28,3038
6951,"Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna",1571,5,1,7.28,18651
5196,"Aria The Origination Picture Drama",2860,5,7,7.27,7014
369,"Boogiepop wa Warawanai: Boogiepop Phantom",2364,6,12,7.27,47280
2036,"Cosmic Baton Girl Comet-san",1240,6,43,7.27,1763
1352,"Cyber City Oedo 808",342,4,3,7.27,8970
34349,"Diamond no Ace: Second Season OVA",2308,4,2,7.25,1885
2657,"Doraemon Movie 08: Nobita to Ryuu no Kishi",1291,1,1,7.27,1342
31201,"Doraemon Movie 36: Shin Nobita no Nippon Tanjou",1291,1,1,7.27,408
10842,"Fullmetal Alchemist: The Sacred Star of Milos Specials",1987,3,4,7.27,11981
1845,"Gaiking: Legend of Daiku-Maryu",1090,6,39,7.27,2640
384,"Gantz",761,6,13,7.27,165335
2400,"Ghost Sweeper GS Mikami",2356,6,45,7.27,5118
2416,"Grander Musashi RV",1657,6,39,7.27,987
650,"Gunsmith Cats",614,4,3,7.27,15176
18713,"Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata",2229,4,1,7.27,14622
990,"Kamisama Kazoku",1740,6,13,7.27,32828
144,"Kanon",2704,6,13,7.27,41960
1145,"Kaze no Youjinbou",808,6,25,7.27,5646
1086,"Kenran Butou Sai: The Mars Daybreak",1367,6,26,7.27,13265
3670,"Kikou Souseiki Mospeada",1054,6,25,7.27,4420
10152,"Kimi ni Todoke 2nd Season: Kataomoi",3207,5,1,7.27,35243
4198,"Koutetsu Jeeg",697,6,46,7.27,1093
17819,"Kyoto Animation: Suiei-hen",3259,5,1,7.27,8347
279,"Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari",2799,6,13,7.27,20859
5019,"Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan",1392,5,1,7.27,2338
1968,"Mobile Suit Zeta Gundam: A New Translation II - Lovers",2606,1,1,7.27,5772
1941,"Moonlight Mile 1st Season: Lift Off",1500,6,12,7.27,6037
10686,"Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!",310,1,1,7.27,30378
31645,"Persona 5 the Animation: The Day Breakers",929,5,1,7.27,12779
27539,"Pikmin Short Movies",2814,1,3,7.27,406
2283,"Red Baron",1093,6,49,7.27,1188
1236,"SF Saiyuuki Starzinger",1619,6,73,7.27,1199
5702,"Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai",896,6,9,7.27,24799
4162,"Taiho Shichau zo: Nagisa no Koutsuu Yuudou",614,5,1,7.27,2444
1144,"Tenchi Muyou! in Love 2: Haruka Naru Omoi",2692,1,1,7.27,10233
4705,"Tengen Toppa Gurren Lagann: Parallel Works",3116,2,8,7.27,22213
